,text_encoding_tsne_1,text_encoding_tsne_2
3522,-7.5170274,-0.07667559
3523,-7.5170274,-0.07667559
3524,-7.5170274,-0.07667559
3525,-7.5170274,-0.07667559
3526,-7.5170274,-0.07667559
3527,56.036953,-2.5266194
3528,-7.5170274,-0.07667559
3529,-7.5170274,-0.07667559
3530,-7.5170274,-0.07667559
3531,50.67547,6.3953495
3532,-7.5170274,-0.07667559
3533,-7.5170274,-0.07667559
3534,64.20524,4.1200495
3535,-7.5170274,-0.07667559
3536,-7.5170274,-0.07667559
3537,-7.5170274,-0.07667559
3538,-7.5170274,-0.07667559
3539,-7.5170274,-0.07667559
3540,-7.5170274,-0.07667559
3541,-7.5170274,-0.07667559
3542,-7.5170274,-0.07667559
3543,-7.5170274,-0.07667559
3544,58.492584,6.264654
3545,-7.5170274,-0.07667559
3546,-7.5170274,-0.07667559
3547,-7.5170274,-0.07667559
3548,-7.5170274,-0.07667559
3549,54.627895,-0.96648866
3550,-7.5170274,-0.07667559
3551,53.56976,0.3395197
3552,-7.5170274,-0.07667559
3553,-7.5170274,-0.07667559
3554,-7.5170274,-0.07667559
3555,51.883038,-8.169145
3556,53.78747,-14.669324
3557,53.806282,-14.67853
3558,53.800896,-14.667413
3559,53.19278,-8.871257
3560,-7.5170274,-0.07667559
3561,-7.5170274,-0.07667559
3562,-7.5170274,-0.07667559
3563,-7.5170274,-0.07667559
3564,-7.5170274,-0.07667559
3565,-7.5170274,-0.07667559
3566,-7.5170274,-0.07667559
3567,57.549736,-8.198195
3568,58.14629,9.563655
3569,-7.5170274,-0.07667559
3570,-7.5170274,-0.07667559
3571,-7.5170274,-0.07667559
3572,-7.5170274,-0.07667559
3573,-7.5170274,-0.07667559
3574,-7.5170274,-0.07667559
3575,-7.5170274,-0.07667559
3576,55.579285,-9.463469
3577,53.827755,-14.611845
3578,-7.5170274,-0.07667559
3579,53.82136,-14.664816
3580,-7.5170274,-0.07667559
3581,-7.5170274,-0.07667559
3582,53.806137,-8.161224
3583,-7.5170274,-0.07667559
3584,-7.5170274,-0.07667559
3585,-7.5170274,-0.07667559
3586,56.81326,-10.066645
3587,61.205585,6.062976
3588,-7.5170274,-0.07667559
3589,58.47469,-10.176609
3590,-7.5170274,-0.07667559
3591,-7.5170274,-0.07667559
3592,-7.5170274,-0.07667559
3593,-7.5170274,-0.07667559
3594,62.093403,-10.543796
3595,-7.5170274,-0.07667559
3596,-7.5170274,-0.07667559
3597,60.14401,-14.175746
3598,-7.5170274,-0.07667559
3599,48.651382,3.8885543
3600,-7.5170274,-0.07667559
3601,62.25837,-0.5052483
3602,-7.5170274,-0.07667559
3603,-7.5170274,-0.07667559
3604,64.72343,7.331888
3605,55.876938,-8.210874
3606,-7.5170274,-0.07667559
3607,-7.5170274,-0.07667559
3608,-7.5170274,-0.07667559
3609,-7.5170274,-0.07667559
3610,58.26688,-6.7209687
3611,-7.5170274,-0.07667559
3612,63.031586,5.2000356
3613,53.901756,12.652883
3614,-7.5170274,-0.07667559
3615,52.306946,10.742622
3616,52.360905,10.636855
3617,-7.5170274,-0.07667559
3618,-7.5170274,-0.07667559
3619,60.365597,6.8809304
3620,-7.5170274,-0.07667559
3621,54.579582,-5.401001
3622,-7.5170274,-0.07667559
3623,-7.5170274,-0.07667559
3624,-7.5170274,-0.07667559
3625,-7.5170274,-0.07667559
3626,-7.5170274,-0.07667559
3627,53.179764,7.1482873
3628,-7.5170274,-0.07667559
3629,-7.5170274,-0.07667559
3630,58.91366,1.989746
3631,-7.5170274,-0.07667559
3632,-7.5170274,-0.07667559
3633,55.798546,-8.887242
3634,-7.5170274,-0.07667559
3635,-7.5170274,-0.07667559
3636,55.22069,-3.815643
3637,-7.5170274,-0.07667559
3638,-7.5170274,-0.07667559
3639,56.065884,-6.013427
3640,-7.5170274,-0.07667559
3641,-7.5170274,-0.07667559
3642,-7.5170274,-0.07667559
3643,-7.5170274,-0.07667559
3644,-7.5170274,-0.07667559
3645,-7.5170274,-0.07667559
3646,-7.5170274,-0.07667559
3647,-7.5170274,-0.07667559
3648,-7.5170274,-0.07667559
3649,-7.5170274,-0.07667559
3650,55.173904,-7.001846
3651,-7.5170274,-0.07667559
3652,-7.5170274,-0.07667559
3653,-7.5170274,-0.07667559
3654,-7.5170274,-0.07667559
3655,-7.5170274,-0.07667559
3656,-7.5170274,-0.07667559
3657,-7.5170274,-0.07667559
3658,-7.5170274,-0.07667559
3659,-7.5170274,-0.07667559
3660,62.896755,-1.8757612
3661,62.083614,-5.5781794
3662,-7.5170274,-0.07667559
3663,-7.5170274,-0.07667559
3664,-7.5170274,-0.07667559
3665,-7.5170274,-0.07667559
3666,-7.5170274,-0.07667559
3667,-7.5170274,-0.07667559
3668,59.694775,-5.7085567
3669,-7.5170274,-0.07667559
3670,-7.5170274,-0.07667559
3671,-7.5170274,-0.07667559
3672,57.411575,-15.967176
3673,54.900234,17.491856
3674,56.643936,-11.004811
3675,-7.5170274,-0.07667559
3676,-7.5170274,-0.07667559
3677,-7.5170274,-0.07667559
3678,-7.5170274,-0.07667559
3679,-7.5170274,-0.07667559
3680,-7.5170274,-0.07667559
3681,60.12692,12.673013
3682,-7.5170274,-0.07667559
3683,60.412903,-14.40538
3684,56.098648,-7.871434
3685,-7.5170274,-0.07667559
3686,-7.5170274,-0.07667559
3687,-7.5170274,-0.07667559
3688,-7.5170274,-0.07667559
3689,-7.5170274,-0.07667559
3690,-7.5170274,-0.07667559
3691,-7.5170274,-0.07667559
3692,51.04116,-1.235738
3693,-7.5170274,-0.07667559
3694,-7.5170274,-0.07667559
3695,53.814243,1.7139473
3696,-7.5170274,-0.07667559
3697,-7.5170274,-0.07667559
3698,58.39113,-4.8059525
3699,-7.5170274,-0.07667559
3700,58.772778,-16.084
3701,-7.5170274,-0.07667559
3702,-7.5170274,-0.07667559
3703,55.17998,-10.712613
3704,-7.5170274,-0.07667559
3705,56.481873,5.8643517
3706,-7.5170274,-0.07667559
3707,-7.5170274,-0.07667559
3708,-7.5170274,-0.07667559
3709,-7.5170274,-0.07667559
3710,-7.5170274,-0.07667559
3711,-7.5170274,-0.07667559
3712,55.715214,8.019396
3713,-7.5170274,-0.07667559
3714,-7.5170274,-0.07667559
3715,-7.5170274,-0.07667559
3716,-7.5170274,-0.07667559
3717,-7.5170274,-0.07667559
3718,56.514496,5.2461915
3719,-7.5170274,-0.07667559
3720,-7.5170274,-0.07667559
3721,63.396843,-1.1396161
3722,58.737083,-16.162567
3723,-7.5170274,-0.07667559
3724,-7.5170274,-0.07667559
3725,65.296555,-2.5066104
3726,-7.5170274,-0.07667559
3727,-7.5170274,-0.07667559
3728,-7.5170274,-0.07667559
3729,-7.5170274,-0.07667559
3730,-7.5170274,-0.07667559
3731,58.374664,10.722956
3732,-7.5170274,-0.07667559
3733,-7.5170274,-0.07667559
3734,-7.5170274,-0.07667559
3735,-7.5170274,-0.07667559
3736,-7.5170274,-0.07667559
3737,59.15183,-10.518615
3738,-7.5170274,-0.07667559
3739,56.02773,-3.131063
3740,55.00675,14.152627
3741,56.417915,9.478222
3742,-7.5170274,-0.07667559
3743,57.071533,11.639605
3744,-7.5170274,-0.07667559
3745,-7.5170274,-0.07667559
3746,-7.5170274,-0.07667559
3747,-7.5170274,-0.07667559
3748,-7.5170274,-0.07667559
3749,64.592155,-7.027274
3750,-7.5170274,-0.07667559
3751,-7.5170274,-0.07667559
3752,63.699436,4.6066933
3753,-7.5170274,-0.07667559
3754,-7.5170274,-0.07667559
3755,-7.5170274,-0.07667559
3756,52.914448,-8.528577
3757,56.69599,-7.0750256
3758,53.577248,1.8227384
3759,51.896046,0.6200075
3760,-7.5170274,-0.07667559
3761,-7.5170274,-0.07667559
3762,-7.5170274,-0.07667559
3763,-7.5170274,-0.07667559
3764,-7.5170274,-0.07667559
3765,50.18406,10.943194
3766,-7.5170274,-0.07667559
3767,51.942047,11.042327
3768,-7.5170274,-0.07667559
3769,52.34866,2.8162014
3770,57.63313,8.578264
3771,-7.5170274,-0.07667559
3772,-7.5170274,-0.07667559
3773,60.757607,3.5059211
3774,-7.5170274,-0.07667559
3775,-7.5170274,-0.07667559
3776,-7.5170274,-0.07667559
3777,-7.5170274,-0.07667559
3778,61.097904,-3.3579495
3779,62.49645,5.3939977
3780,-7.5170274,-0.07667559
3781,-7.5170274,-0.07667559
3782,-7.5170274,-0.07667559
3783,55.727093,-9.682741
3784,-7.5170274,-0.07667559
3785,-7.5170274,-0.07667559
3786,51.861866,-1.1968434
3787,-7.5170274,-0.07667559
3788,-7.5170274,-0.07667559
3789,59.798077,-1.3639163
3790,-7.5170274,-0.07667559
3791,61.556107,-11.905728
3792,-7.5170274,-0.07667559
3793,-7.5170274,-0.07667559
3794,-7.5170274,-0.07667559
3795,-7.5170274,-0.07667559
3796,-7.5170274,-0.07667559
3797,-7.5170274,-0.07667559
3798,-7.5170274,-0.07667559
3799,-7.5170274,-0.07667559
3800,56.472294,-13.460432
3801,-7.5170274,-0.07667559
3802,-7.5170274,-0.07667559
3803,64.7189,-6.046013
3804,-7.5170274,-0.07667559
3805,53.262028,6.748296
3806,-7.5170274,-0.07667559
3807,-7.5170274,-0.07667559
3808,52.77123,6.15506
3809,-7.5170274,-0.07667559
3810,-7.5170274,-0.07667559
3811,-7.5170274,-0.07667559
3812,-7.5170274,-0.07667559
3813,-7.5170274,-0.07667559
3814,-7.5170274,-0.07667559
3815,-7.5170274,-0.07667559
3816,-7.5170274,-0.07667559
3817,-7.5170274,-0.07667559
3818,-7.5170274,-0.07667559
3819,-7.5170274,-0.07667559
3820,-7.5170274,-0.07667559
3821,51.89178,-4.2893186
3822,62.12554,4.2297807
3823,-7.5170274,-0.07667559
3824,-7.5170274,-0.07667559
3825,-7.5170274,-0.07667559
3826,64.73809,7.3175445
3827,-7.5170274,-0.07667559
3828,-7.5170274,-0.07667559
3829,52.772026,6.169862
3830,-7.5170274,-0.07667559
3831,48.695698,-7.867587
3832,-7.5170274,-0.07667559
3833,-7.5170274,-0.07667559
3834,53.80625,-5.204433
3835,-7.5170274,-0.07667559
3836,-7.5170274,-0.07667559
3837,-7.5170274,-0.07667559
3838,-7.5170274,-0.07667559
3839,-7.5170274,-0.07667559
3840,-7.5170274,-0.07667559
3841,-7.5170274,-0.07667559
3842,-7.5170274,-0.07667559
3843,-7.5170274,-0.07667559
3844,-7.5170274,-0.07667559
3845,-7.5170274,-0.07667559
3846,-7.5170274,-0.07667559
3847,-7.5170274,-0.07667559
3848,-7.5170274,-0.07667559
3849,-7.5170274,-0.07667559
3850,-7.5170274,-0.07667559
3851,-7.5170274,-0.07667559
3852,-7.5170274,-0.07667559
3853,64.788055,1.9488344
3854,-7.5170274,-0.07667559
3855,-7.5170274,-0.07667559
3856,57.55458,-15.324118
3857,-7.5170274,-0.07667559
3858,-7.5170274,-0.07667559
3859,-7.5170274,-0.07667559
3860,-7.5170274,-0.07667559
3861,-7.5170274,-0.07667559
3862,-7.5170274,-0.07667559
3863,-7.5170274,-0.07667559
3864,-7.5170274,-0.07667559
3865,-7.5170274,-0.07667559
3866,-7.5170274,-0.07667559
3867,-7.5170274,-0.07667559
3868,51.787056,10.19989
3869,-7.5170274,-0.07667559
3870,-7.5170274,-0.07667559
3871,-7.5170274,-0.07667559
3872,54.432323,-12.1539955
3873,-7.5170274,-0.07667559
3874,-7.5170274,-0.07667559
3875,-7.5170274,-0.07667559
3876,-7.5170274,-0.07667559
3877,-7.5170274,-0.07667559
3878,-7.5170274,-0.07667559
3879,-7.5170274,-0.07667559
3880,-7.5170274,-0.07667559
3881,-7.5170274,-0.07667559
3882,59.53135,6.785322
3883,58.77087,-4.135286
3884,-7.5170274,-0.07667559
3885,-7.5170274,-0.07667559
3886,-7.5170274,-0.07667559
3887,-7.5170274,-0.07667559
3888,-7.5170274,-0.07667559
3889,51.36376,8.791226
3890,61.105698,2.079211
3891,63.97298,4.578196
3892,-7.5170274,-0.07667559
3893,62.4488,-4.495546
3894,-7.5170274,-0.07667559
3895,-7.5170274,-0.07667559
3896,-7.5170274,-0.07667559
3897,57.41776,-15.452625
3898,-7.5170274,-0.07667559
3899,-7.5170274,-0.07667559
3900,54.464848,-5.059378
3901,58.094933,-2.2562306
3902,-7.5170274,-0.07667559
3903,-7.5170274,-0.07667559
3904,-7.5170274,-0.07667559
3905,-7.5170274,-0.07667559
3906,-7.5170274,-0.07667559
3907,-7.5170274,-0.07667559
3908,-7.5170274,-0.07667559
3909,-7.5170274,-0.07667559
3910,-7.5170274,-0.07667559
3911,-7.5170274,-0.07667559
3912,56.7214,8.142825
3913,-7.5170274,-0.07667559
3914,-7.5170274,-0.07667559
3915,-7.5170274,-0.07667559
3916,-7.5170274,-0.07667559
3917,-7.5170274,-0.07667559
3918,-7.5170274,-0.07667559
3919,59.3149,-5.1540394
3920,-7.5170274,-0.07667559
3921,-7.5170274,-0.07667559
3922,-7.5170274,-0.07667559
3923,-7.5170274,-0.07667559
3924,-7.5170274,-0.07667559
3925,56.46468,-4.0673575
3926,49.68267,-6.50071
3927,60.158432,8.628056
3928,-7.5170274,-0.07667559
3929,-7.5170274,-0.07667559
3930,-7.5170274,-0.07667559
3931,50.08598,10.857029
3932,-7.5170274,-0.07667559
3933,-7.5170274,-0.07667559
3934,-7.5170274,-0.07667559
3935,53.0539,-8.077005
3936,-7.5170274,-0.07667559
3937,-7.5170274,-0.07667559
3938,-7.5170274,-0.07667559
3939,-7.5170274,-0.07667559
3940,56.92804,-13.244658
3941,-7.5170274,-0.07667559
3942,-7.5170274,-0.07667559
3943,-7.5170274,-0.07667559
3944,-7.5170274,-0.07667559
3945,-7.5170274,-0.07667559
3946,-7.5170274,-0.07667559
3947,-7.5170274,-0.07667559
3948,57.099884,2.0375478
3949,-7.5170274,-0.07667559
3950,-7.5170274,-0.07667559
3951,57.85146,-13.48918
3952,-7.5170274,-0.07667559
3953,-7.5170274,-0.07667559
3954,-7.5170274,-0.07667559
3955,51.880955,2.2190535
3956,-7.5170274,-0.07667559
3957,-7.5170274,-0.07667559
3958,-7.5170274,-0.07667559
3959,-7.5170274,-0.07667559
3960,57.513313,3.974344
3961,-7.5170274,-0.07667559
3962,-7.5170274,-0.07667559
3963,49.212254,-5.0406294
3964,-7.5170274,-0.07667559
3965,-7.5170274,-0.07667559
3966,-7.5170274,-0.07667559
3967,-7.5170274,-0.07667559
3968,-7.5170274,-0.07667559
3969,50.380226,-5.1522875
3970,60.03512,9.189059
3971,-7.5170274,-0.07667559
3972,-7.5170274,-0.07667559
3973,60.661877,-0.88670623
3974,56.67208,0.14253062
3975,-7.5170274,-0.07667559
3976,-7.5170274,-0.07667559
3977,-7.5170274,-0.07667559
3978,57.51295,-9.097955
3979,-7.5170274,-0.07667559
3980,-7.5170274,-0.07667559
3981,49.77624,-4.7298436
3982,57.827118,6.6946044
3983,58.35892,-11.087927
3984,-7.5170274,-0.07667559
3985,64.94005,-5.989894
3986,-7.5170274,-0.07667559
3987,51.166645,-7.0027943
3988,55.025333,-11.3387575
3989,55.961388,3.6124537
3990,57.040756,1.9757693
3991,-7.5170274,-0.07667559
3992,-7.5170274,-0.07667559
3993,-7.5170274,-0.07667559
3994,-7.5170274,-0.07667559
3995,-7.5170274,-0.07667559
3996,59.88023,5.165982
3997,-7.5170274,-0.07667559
3998,57.65297,5.4071813
3999,58.655605,7.096995
4000,48.77888,-1.156573
4001,61.495403,9.582867
4002,-7.5170274,-0.07667559
4003,56.021446,16.41029
4004,-7.5170274,-0.07667559
4005,-7.5170274,-0.07667559
4006,-7.5170274,-0.07667559
4007,-7.5170274,-0.07667559
4008,-7.5170274,-0.07667559
4009,61.165302,-11.062117
4010,-7.5170274,-0.07667559
4011,-7.5170274,-0.07667559
4012,56.263786,-3.517363
4013,-7.5170274,-0.07667559
4014,-7.5170274,-0.07667559
4015,-7.5170274,-0.07667559
4016,-7.5170274,-0.07667559
4017,-7.5170274,-0.07667559
4018,55.79933,-4.3620906
4019,-7.5170274,-0.07667559
4020,54.30636,-9.414429
4021,46.22751,-7.0700483
4022,53.733772,12.181224
4023,-7.5170274,-0.07667559
4024,-7.5170274,-0.07667559
4025,57.52585,-10.57205
4026,-7.5170274,-0.07667559
4027,-7.5170274,-0.07667559
4028,56.891796,16.350111
4029,-7.5170274,-0.07667559
4030,50.651714,-0.5729266
4031,61.09765,-3.3446152
4032,-7.5170274,-0.07667559
4033,-7.5170274,-0.07667559
4034,-7.5170274,-0.07667559
4035,-7.5170274,-0.07667559
4036,-7.5170274,-0.07667559
4037,-7.5170274,-0.07667559
4038,-7.5170274,-0.07667559
4039,-7.5170274,-0.07667559
4040,-7.5170274,-0.07667559
4041,-7.5170274,-0.07667559
4042,61.02367,-12.861521
4043,-7.5170274,-0.07667559
4044,-7.5170274,-0.07667559
4045,-7.5170274,-0.07667559
4046,-7.5170274,-0.07667559
4047,-7.5170274,-0.07667559
4048,-7.5170274,-0.07667559
4049,-7.5170274,-0.07667559
4050,-7.5170274,-0.07667559
4051,-7.5170274,-0.07667559
4052,48.89827,-1.3859469
4053,-7.5170274,-0.07667559
4054,-7.5170274,-0.07667559
4055,-7.5170274,-0.07667559
4056,-7.5170274,-0.07667559
4057,-7.5170274,-0.07667559
4058,46.83573,-2.373117
4059,-7.5170274,-0.07667559
4060,-7.5170274,-0.07667559
4061,-7.5170274,-0.07667559
4062,-7.5170274,-0.07667559
4063,52.99584,-7.678428
4064,-7.5170274,-0.07667559
4065,-7.5170274,-0.07667559
4066,-7.5170274,-0.07667559
4067,-7.5170274,-0.07667559
4068,64.66569,4.3734493
4069,58.636055,4.3610077
4070,-7.5170274,-0.07667559
4071,-7.5170274,-0.07667559
4072,65.79527,-9.225563
4073,-7.5170274,-0.07667559
4074,-7.5170274,-0.07667559
4075,-7.5170274,-0.07667559
4076,-7.5170274,-0.07667559
4077,-7.5170274,-0.07667559
4078,-7.5170274,-0.07667559
4079,59.957172,-13.958535
4080,-7.5170274,-0.07667559
4081,63.215244,2.4666817
4082,-7.5170274,-0.07667559
4083,-7.5170274,-0.07667559
4084,-7.5170274,-0.07667559
4085,61.819176,-6.4777923
4086,60.684357,-3.0812175
4087,53.358414,-5.1180654
4088,-7.5170274,-0.07667559
4089,-7.5170274,-0.07667559
4090,-7.5170274,-0.07667559
4091,-7.5170274,-0.07667559
4092,56.217304,8.741817
4093,-7.5170274,-0.07667559
4094,-7.5170274,-0.07667559
4095,-7.5170274,-0.07667559
4096,-7.5170274,-0.07667559
4097,-7.5170274,-0.07667559
4098,62.169697,-6.8253756
4099,-7.5170274,-0.07667559
4100,57.086796,-3.59209
4101,51.384373,6.6023684
4102,-7.5170274,-0.07667559
4103,61.442383,4.2020574
4104,47.718395,13.658457
4105,-7.5170274,-0.07667559
4106,-7.5170274,-0.07667559
4107,-7.5170274,-0.07667559
4108,55.134598,15.09252
4109,63.29583,7.3103967
4110,-7.5170274,-0.07667559
4111,59.260998,-11.996776
4112,-7.5170274,-0.07667559
4113,-7.5170274,-0.07667559
4114,-7.5170274,-0.07667559
4115,-7.5170274,-0.07667559
4116,-7.5170274,-0.07667559
4117,55.51296,5.782661
4118,-7.5170274,-0.07667559
4119,-7.5170274,-0.07667559
4120,-7.5170274,-0.07667559
4121,61.82092,-6.4762306
4122,-7.5170274,-0.07667559
4123,-7.5170274,-0.07667559
4124,55.47052,-8.444501
4125,-7.5170274,-0.07667559
4126,55.23087,-8.584893
4127,56.20692,12.75075
4128,-7.5170274,-0.07667559
4129,59.65404,-15.295388
4130,52.734886,6.7279854
4131,57.75883,-17.824728
4132,50.7253,-4.5757527
4133,60.969242,-3.9078774
4134,-7.5170274,-0.07667559
4135,-7.5170274,-0.07667559
4136,-7.5170274,-0.07667559
4137,-7.5170274,-0.07667559
4138,-7.5170274,-0.07667559
4139,-7.5170274,-0.07667559
4140,-7.5170274,-0.07667559
4141,-7.5170274,-0.07667559
4142,58.0077,-15.318645
4143,-7.5170274,-0.07667559
4144,-7.5170274,-0.07667559
4145,-7.5170274,-0.07667559
4146,-7.5170274,-0.07667559
4147,63.91824,-5.736794
4148,58.417423,14.062758
4149,-7.5170274,-0.07667559
4150,-7.5170274,-0.07667559
4151,-7.5170274,-0.07667559
4152,-7.5170274,-0.07667559
4153,-7.5170274,-0.07667559
4154,-7.5170274,-0.07667559
4155,62.97283,-11.714292
4156,-7.5170274,-0.07667559
4157,-7.5170274,-0.07667559
4158,52.641624,10.953843
4159,-7.5170274,-0.07667559
4160,57.95117,5.001217
4161,-7.5170274,-0.07667559
4162,-7.5170274,-0.07667559
4163,-7.5170274,-0.07667559
4164,60.64965,1.0566813
4165,-7.5170274,-0.07667559
4166,-7.5170274,-0.07667559
4167,62.47492,-2.9830785
4168,54.74987,2.9129353
4169,61.601704,5.497565
4170,-7.5170274,-0.07667559
4171,-7.5170274,-0.07667559
4172,-7.5170274,-0.07667559
4173,58.41242,4.0601063
4174,55.179596,7.2991557
4175,-7.5170274,-0.07667559
4176,-7.5170274,-0.07667559
4177,55.50922,4.4711876
4178,-7.5170274,-0.07667559
4179,60.068302,1.4991081
4180,-7.5170274,-0.07667559
4181,-7.5170274,-0.07667559
4182,-7.5170274,-0.07667559
4183,-7.5170274,-0.07667559
4184,65.3274,3.444457
4185,53.317844,-1.045639
4186,50.789925,8.768327
4187,58.309986,5.3168883
4188,-7.5170274,-0.07667559
4189,-7.5170274,-0.07667559
4190,-7.5170274,-0.07667559
4191,-7.5170274,-0.07667559
4192,-7.5170274,-0.07667559
4193,-7.5170274,-0.07667559
4194,-7.5170274,-0.07667559
4195,-7.5170274,-0.07667559
4196,-7.5170274,-0.07667559
4197,-7.5170274,-0.07667559
4198,61.081863,5.7289343
4199,50.4127,8.745385
4200,48.35877,9.144668
4201,63.525517,-2.90329
4202,50.413643,-7.3244567
4203,-7.5170274,-0.07667559
4204,59.88057,-1.7911571
4205,49.289227,-3.5343676
4206,56.880157,-6.4714875
4207,51.608883,9.456693
4208,57.51988,3.9617555
4209,-7.5170274,-0.07667559
4210,-7.5170274,-0.07667559
4211,-7.5170274,-0.07667559
4212,-7.5170274,-0.07667559
4213,-7.5170274,-0.07667559
4214,54.20403,7.9256916
4215,-7.5170274,-0.07667559
4216,-7.5170274,-0.07667559
4217,-7.5170274,-0.07667559
4218,62.1309,-12.240259
4219,-7.5170274,-0.07667559
4220,-7.5170274,-0.07667559
4221,-7.5170274,-0.07667559
4222,-7.5170274,-0.07667559
4223,60.898518,-10.20966
4224,-7.5170274,-0.07667559
4225,-7.5170274,-0.07667559
4226,-7.5170274,-0.07667559
4227,-7.5170274,-0.07667559
4228,59.95431,5.5940833
4229,-7.5170274,-0.07667559
4230,-7.5170274,-0.07667559
4231,54.66349,-7.836094
4232,60.59394,-5.287927
4233,-7.5170274,-0.07667559
4234,-7.5170274,-0.07667559
4235,55.89434,15.551179
4236,-7.5170274,-0.07667559
4237,54.92787,8.878977
4238,-7.5170274,-0.07667559
4239,52.87662,-1.2185795
4240,-7.5170274,-0.07667559
4241,-7.5170274,-0.07667559
4242,63.258335,-3.4983628
4243,48.712616,-3.8704512
4244,-7.5170274,-0.07667559
4245,-7.5170274,-0.07667559
4246,-7.5170274,-0.07667559
4247,-7.5170274,-0.07667559
4248,-7.5170274,-0.07667559
4249,55.348892,-10.577896
4250,-7.5170274,-0.07667559
4251,-7.5170274,-0.07667559
4252,-7.5170274,-0.07667559
4253,-7.5170274,-0.07667559
4254,-7.5170274,-0.07667559
4255,-7.5170274,-0.07667559
4256,63.202785,2.9941049
4257,-7.5170274,-0.07667559
4258,-7.5170274,-0.07667559
4259,65.21987,3.6024184
4260,-7.5170274,-0.07667559
4261,-7.5170274,-0.07667559
4262,-7.5170274,-0.07667559
4263,-7.5170274,-0.07667559
4264,65.7875,-9.236958
4265,-7.5170274,-0.07667559
4266,-7.5170274,-0.07667559
4267,50.724037,2.9121764
4268,-7.5170274,-0.07667559
4269,-7.5170274,-0.07667559
4270,-7.5170274,-0.07667559
4271,54.27432,9.433731
4272,63.95615,-5.8234024
4273,51.094402,0.16473521
4274,-7.5170274,-0.07667559
4275,59.458527,6.721841
4276,57.517662,3.9770017
4277,57.46045,-9.879094
4278,-7.5170274,-0.07667559
4279,-7.5170274,-0.07667559
4280,48.50167,1.9500052
4281,-7.5170274,-0.07667559
4282,-7.5170274,-0.07667559
4283,61.92752,6.8549385
4284,52.65683,5.655826
4285,-7.5170274,-0.07667559
4286,-7.5170274,-0.07667559
4287,-7.5170274,-0.07667559
4288,58.565105,4.9058437
4289,61.653637,-9.719321
4290,-7.5170274,-0.07667559
4291,-7.5170274,-0.07667559
4292,-7.5170274,-0.07667559
4293,-7.5170274,-0.07667559
4294,-7.5170274,-0.07667559
4295,-7.5170274,-0.07667559
4296,-7.5170274,-0.07667559
4297,-7.5170274,-0.07667559
4298,63.631485,8.572352
4299,55.327118,9.943791
4300,-7.5170274,-0.07667559
4301,-7.5170274,-0.07667559
4302,-7.5170274,-0.07667559
4303,50.071407,12.980948
4304,-7.5170274,-0.07667559
4305,-7.5170274,-0.07667559
4306,57.15832,-1.7719624
4307,-7.5170274,-0.07667559
4308,-7.5170274,-0.07667559
4309,56.30873,-5.402016
4310,-7.5170274,-0.07667559
4311,62.987186,2.2001886
4312,56.749054,9.104354
4313,52.273567,-2.5057619
4314,-7.5170274,-0.07667559
4315,57.186592,10.838365
4316,-7.5170274,-0.07667559
4317,-7.5170274,-0.07667559
4318,-7.5170274,-0.07667559
4319,-7.5170274,-0.07667559
4320,-7.5170274,-0.07667559
4321,-7.5170274,-0.07667559
4322,-7.5170274,-0.07667559
4323,-7.5170274,-0.07667559
4324,-7.5170274,-0.07667559
4325,-7.5170274,-0.07667559
4326,-7.5170274,-0.07667559
4327,55.8997,-14.670116
4328,57.863834,14.144294
4329,-7.5170274,-0.07667559
4330,-7.5170274,-0.07667559
4331,-7.5170274,-0.07667559
4332,51.43672,7.838147
4333,-7.5170274,-0.07667559
4334,59.37542,-3.572856
4335,52.2595,-10.330052
4336,57.895367,-11.999036
4337,-7.5170274,-0.07667559
4338,-7.5170274,-0.07667559
4339,-7.5170274,-0.07667559
4340,-7.5170274,-0.07667559
4341,58.49991,-5.2102714
4342,-7.5170274,-0.07667559
4343,-7.5170274,-0.07667559
4344,61.597725,-9.162458
4345,-7.5170274,-0.07667559
4346,-7.5170274,-0.07667559
4347,-7.5170274,-0.07667559
4348,57.75291,-17.854282
4349,-7.5170274,-0.07667559
4350,-7.5170274,-0.07667559
4351,-7.5170274,-0.07667559
4352,-7.5170274,-0.07667559
4353,64.3358,-6.0282917
4354,-7.5170274,-0.07667559
4355,-7.5170274,-0.07667559
4356,-7.5170274,-0.07667559
4357,58.06842,-14.825471
4358,-7.5170274,-0.07667559
4359,-7.5170274,-0.07667559
4360,50.79989,-0.8229198
4361,53.159267,-1.7862731
4362,-7.5170274,-0.07667559
4363,-7.5170274,-0.07667559
4364,-7.5170274,-0.07667559
4365,-7.5170274,-0.07667559
4366,-7.5170274,-0.07667559
4367,-7.5170274,-0.07667559
4368,57.559166,-10.815349
4369,-7.5170274,-0.07667559
4370,54.952705,-6.115116
4371,-7.5170274,-0.07667559
4372,-7.5170274,-0.07667559
4373,-7.5170274,-0.07667559
4374,-7.5170274,-0.07667559
4375,-7.5170274,-0.07667559
4376,-7.5170274,-0.07667559
4377,-7.5170274,-0.07667559
4378,63.781334,11.588344
4379,-7.5170274,-0.07667559
4380,-7.5170274,-0.07667559
4381,55.31703,-11.459186
4382,-7.5170274,-0.07667559
4383,-7.5170274,-0.07667559
4384,63.949005,-3.5083003
4385,-7.5170274,-0.07667559
4386,-7.5170274,-0.07667559
4387,-7.5170274,-0.07667559
4388,-7.5170274,-0.07667559
4389,-7.5170274,-0.07667559
