tsne_1,tnse_2
20.463352,-7.893335
47.546074,1.4615401
18.13538,48.22168
12.489426,16.4408
14.980464,30.844341
8.625265,-56.993042
-20.87149,-11.483277
36.68354,-23.14473
49.93639,15.200719
3.6193964,-10.741001
-44.867092,-25.738377
45.846462,-13.557609
-18.874596,30.437256
8.594188,6.573233
37.279236,57.912163
48.48942,-10.843863
-28.842964,-43.387123
45.538315,56.11661
4.1902227,-65.96675
-3.797629,-18.374386
17.8751,-59.162228
-23.545046,24.919167
-0.89239776,12.876537
42.401085,0.13250682
40.98676,3.8858168
3.6789536,-62.1488
-2.4561172,56.73235
26.036894,-42.485542
-1.2827842,-41.991306
-42.69941,-6.86226
23.639341,-1.44084
42.80039,46.83384
25.572893,6.233487
38.03949,55.623127
33.408604,-5.9716387
31.855799,-5.019682
20.675783,-22.051298
-24.829123,-19.586746
-23.414455,-0.13027179
1.2612273,18.563112
40.050644,-19.213926
-71.170845,-33.393036
16.067234,33.2756
20.831861,5.100161
-39.096626,-5.6574674
12.47679,28.68615
30.047714,56.351833
46.304882,-16.87625
-1.1501987,3.5201142
-22.047216,-29.748264
-5.189166,13.386569
-28.423946,-29.748543
-45.185757,-21.739956
-23.482674,-16.281822
34.72119,-21.309355
-30.772928,2.161699
12.211034,-19.170544
24.260323,-15.091104
-2.1743844,1.6901335
-16.956924,46.272438
27.730433,-5.3505273
-22.188898,1.3551211
29.335192,17.166819
-46.253704,-10.302221
-28.907831,-38.851448
-62.473244,-5.9552245
-40.56166,-21.436556
-29.996906,23.402357
-2.4655473,-6.2791133
17.106424,28.610582
-22.435326,37.63098
13.381446,-27.299541
-2.0187068,63.45704
12.258043,13.145969
20.745079,-47.768345
10.37531,-55.814137
35.380505,-1.4640416
-28.91281,-33.461277
36.95401,45.206123
-49.089756,-19.43174
-4.6381917,48.132927
39.13636,-22.61549
14.498847,20.208046
-51.971355,4.9138036
-72.82649,-1.1558927
-49.88855,2.5616558
-15.00313,-19.128477
-31.505033,-27.782116
-59.553776,-4.001734
-28.987873,-26.830887
34.34174,-12.633901
11.629425,24.412878
-35.206165,-36.454273
13.331689,11.533909
-36.14705,7.6084776
-5.845954,67.58728
-17.157253,21.916073
14.896707,19.893873
-18.882948,26.746529
-32.993305,2.4341671
47.82589,29.571407
13.607929,-23.118448
11.45925,-51.64553
-64.23977,4.3152633
38.679783,-14.350379
-11.483807,17.169258
-4.754635,-2.2481945
19.787683,-7.9578238
-15.230651,-38.31763
-36.40675,17.66861
-39.331448,12.5547695
-40.31818,-22.430632
-25.653679,-15.425482
-0.8586754,21.22606
-60.187283,-7.0075846
-31.138313,4.8927445
37.84018,31.174456
26.08307,45.614235
-70.51067,-14.485536
58.775967,35.9416
32.23958,-10.878658
-49.380318,-20.641796
12.365071,-42.875546
-40.406345,-18.91387
46.064926,3.8306098
-10.598404,-30.303604
-42.667217,-31.932444
48.31905,20.214823
-0.6108117,-53.175594
31.20412,59.30695
4.444455,-57.60163
8.29243,-61.100155
13.0068445,11.492603
-16.688374,-21.514702
9.755555,-21.451578
-27.77341,-35.070786
-25.424845,34.84028
-3.2083917,63.70298
37.00424,35.210354
28.517912,-0.64638203
15.679256,-46.05809
3.848319,32.90853
-13.652071,-12.232208
-17.169645,-18.803864
19.047657,-36.348595
16.704473,-62.402115
16.32687,-54.098236
16.362883,-54.11849
-63.4846,0.11668648
42.106663,-15.490656
-0.85658926,-40.182938
-6.4909286,-23.899052
-23.423182,37.235603
33.498734,29.89646
39.11538,0.46630982
-19.576124,34.26635
3.5870318,14.090304
-8.9190035,-30.535692
9.372528,38.974373
16.1668,-8.239889
53.19806,40.1539
26.185638,-22.720543
-21.002672,-12.083938
-2.7098775,63.820484
-14.789648,41.575077
31.49719,-36.464424
-52.11381,-6.539864
0.20796971,-57.36379
-17.554138,-43.65348
-29.491934,-40.25872
2.8803358,-66.11736
11.010537,-41.234554
-8.037839,28.29023
-7.1544256,-31.58922
43.136982,39.525974
-2.472244,-41.665142
55.386654,4.0812745
3.1382911,-13.262925
26.64384,-7.011695
-29.11483,-35.21032
37.586285,55.60661
-9.673382,5.2619004
-10.692624,-41.047386
-57.559143,7.5924325
27.889912,-19.30014
-5.8892684,5.6204906
-7.801936,-3.2919276
2.7631912,1.7985271
-32.741966,3.8615289
-32.88473,4.029341
-57.27458,-3.3189108
-7.8188553,-3.2825634
-10.186254,-3.9458442
-2.2874234,12.029158
41.350056,3.6984026
-6.1862664,3.219213
27.129845,5.259407
18.481663,22.704298
3.3001893,-13.273107
50.05771,43.5531
-61.027145,-11.39381
41.73932,22.877443
-2.2922077,12.049434
-2.2783651,12.108947
-5.792827,29.088009
-38.863556,5.0903134
-30.246868,16.42626
-43.296795,-14.059258
3.8434026,-11.927754
-4.660534,6.093257
56.853683,24.338669
49.703384,22.197165
29.158352,-23.159986
33.484283,-30.495148
-40.50878,12.139202
-1.4401789,-26.999647
-40.937084,22.819578
60.4837,36.59766
0.85665214,-16.901897
-27.948057,42.156673
37.308743,-10.923216
45.682396,1.6390806
-73.55396,1.4203409
-18.203787,-0.33985963
50.768864,30.855505
-44.072475,-37.80387
29.902367,30.897099
-27.687384,24.775532
42.914047,-16.990929
-34.258484,-45.87471
32.022316,-32.100536
-64.814705,5.323815
-3.0809233,32.124855
-5.42447,42.173607
-50.848057,-7.0480933
-47.07646,-27.065626
-66.994125,4.484043
-19.104904,18.575926
17.977163,-46.248135
-28.15935,18.892673
-19.157583,18.592295
6.7508707,-57.65003
30.896671,48.754757
-27.772348,-31.432285
-63.406864,4.89699
54.88176,28.291977
31.86618,38.451893
31.50836,18.751875
44.863052,38.60606
-1.8632778,27.364906
-1.8655947,26.844831
-35.645115,-5.080798
8.144223,-42.67816
-1.5527376,-40.864006
30.628613,41.17166
3.614529,11.180558
7.7248287,-24.571373
39.06727,-22.972395
46.078365,-15.524357
-21.909687,46.358475
-34.13638,11.092779
-40.014057,-33.53474
14.202086,-5.586953
-56.26761,3.9017625
25.52793,-5.1366863
58.138268,0.48648855
24.666206,-4.8695235
-67.323235,9.726377
-20.334192,-11.188507
-15.062911,-51.817528
-8.994006,-69.24268
43.834965,57.911312
-10.383014,45.353462
3.9586427,-32.803833
-46.558117,11.029372
-48.468754,-3.3312023
-1.4576956,26.493328
3.4743776,-32.013622
-70.22649,-12.608876
-54.367844,0.92567575
-23.048473,12.106688
26.554974,-4.3627415
-7.6282415,-62.489697
50.858738,26.025442
-25.766985,28.533216
-17.328262,20.28767
-12.425064,-20.000385
-2.101722,30.285051
-1.5675907,0.5210066
-5.570878,-20.316866
-1.4715152,26.47728
16.945927,22.66843
-47.751762,12.856039
35.850323,-8.968298
9.430927,-55.79173
24.707674,50.959194
-21.05856,31.261631
53.981323,40.402447
-8.326964,15.158517
30.587452,41.20759
4.995143,-11.134845
22.023502,-3.5776703
-19.27184,-1.0501274
56.86878,28.023401
33.343334,56.146587
-4.8826175,19.690924
-26.229197,1.2831936
0.6402683,-9.313974
-42.339863,-6.3234234
-13.943062,-28.393076
-19.780973,5.344683
-56.201984,2.5158238
-2.200817,43.98445
31.210442,-1.6528392
17.573309,18.496279
-16.757454,40.442326
-6.8185883,-62.636597
-28.877937,-47.514957
-34.25463,-28.032497
7.497711,-58.74398
-22.61099,-31.229067
24.446096,-30.533009
-23.903265,1.9211583
-41.86333,-36.041237
34.06761,-24.251265
-26.141428,-14.728312
48.79143,-13.4108925
17.726912,17.83132
-10.585723,1.9358741
-0.041294973,-33.57308
37.39117,3.4173548
15.403918,3.3689077
-19.42413,-36.192062
14.060839,-48.56733
-7.3778515,-29.907368
38.291378,-9.592962
-1.3760647,-45.290756
-0.67629004,27.87277
40.644577,38.128464
-18.12274,-40.897945
8.732229,24.127298
-33.28026,6.360386
23.193588,-58.244755
-27.676603,25.75098
-18.230137,31.344727
22.82073,10.523248
30.482407,41.19694
40.57115,46.081985
11.647327,27.115156
-31.000736,-22.901466
32.32484,-27.622908
-45.504196,-8.355871
-37.281948,6.9334574
-8.462018,-53.1467
6.9371057,28.404644
-48.271866,16.106236
-7.2034154,-46.012447
-34.336544,17.017944
40.960457,51.679634
22.777864,11.1901865
24.352928,-31.90516
-7.2254834,-39.91146
-26.191442,21.865814
-38.5407,5.6860404
45.739807,-18.699432
35.531925,46.73671
-12.81745,-67.53786
-23.876862,-14.86372
26.566847,27.942589
36.511032,46.840523
-56.43998,-10.956755
2.4858706,-31.830944
-0.6597595,61.150356
-39.92211,5.507007
-0.8815064,15.7051
-5.010913,-31.254677
-10.321358,9.981156
-5.6228967,-47.954742
-4.5629015,-1.4796895
54.855396,40.933147
56.057835,43.314465
6.811788,-64.94299
4.0984645,-42.629898
4.08868,-42.713905
10.629106,-60.093155
12.004823,-27.660639
-26.749598,18.056162
-61.336273,-28.7058
14.232536,-41.425076
10.979003,-27.870625
40.505295,14.100861
25.893713,-5.1849556
-31.084854,4.787569
49.82728,17.215984
-60.163662,-29.086493
-5.302513,-6.0732636
1.3310694,-65.106384
-57.56965,-5.384615
25.237616,40.901695
-67.48517,-5.1155148
2.725659,43.858955
-49.264183,-1.2944022
6.670791,50.052658
1.1694499,30.58698
50.90375,48.1707
-40.492477,-26.706532
-33.620476,-24.304655
18.804356,-48.19079
-20.586748,33.775967
-2.157697,30.27384
0.93546236,29.846123
3.5793307,25.370872
-8.17931,-13.011166
3.3500736,25.312666
-49.019855,-2.916405
-55.374966,6.061996
-0.6098639,28.776772
-42.062164,-35.993614
-74.59143,-2.4834328
-4.4506845,-35.615047
32.107323,40.865467
-11.250676,34.67618
-29.372683,-21.29692
6.2209444,25.421032
5.9708304,13.157302
-74.74929,-8.771746
23.730133,-7.4382763
6.01144,25.150455
-1.0595855,27.222878
-0.72336954,27.183615
-76.10418,-4.2601213
7.118392,-32.922565
38.73883,38.654404
22.726944,48.182747
40.282974,28.634052
43.595303,-28.5222
-0.35716817,-0.06393324
34.2212,-17.58118
-23.29144,9.869948
-2.7963967,41.106964
-14.724129,39.69509
-2.6764014,50.940525
-2.1015518,30.284962
-0.8004567,30.492073
-1.1888626,26.55923
10.660701,-47.48212
-13.961278,-47.277664
-39.3141,7.6007085
16.185846,42.05331
53.019825,39.021374
-30.995325,4.673369
-58.639015,-3.6457982
13.571617,-52.95862
-24.798925,-2.2443087
-1.481265,26.483585
-7.072504,-12.394828
4.1733665,-61.977333
-12.159084,-33.300793
-36.83386,-26.586502
36.66777,53.988274
-20.54136,-20.048262
17.753187,-16.051462
52.86153,28.200792
4.662253,26.529123
50.55969,-36.57993
-57.647114,-6.7094936
-32.03073,-1.4897531
20.131538,-46.837822
6.661835,25.59305
10.821406,34.363613
-14.449421,22.853445
-44.154976,-38.12809
9.48251,-34.972363
-63.159744,-4.0601225
-43.904663,-26.119778
7.039971,25.641123
-16.744816,-11.719845
11.348234,-13.9747095
-10.3865595,-63.53786
-11.497745,39.0134
-4.884401,43.673054
28.335558,9.634892
-26.8502,36.551132
-9.340502,-40.866177
-35.30957,2.3432858
8.485154,26.272615
-35.034973,1.8403355
-42.113937,-13.924964
40.88034,-41.308765
-23.566334,-30.356752
-42.66284,-24.383896
0.7276156,24.360321
-10.560134,9.961742
5.7637606,-31.791866
41.183846,49.235252
11.442202,31.690071
-11.858486,-39.373135
-23.642857,-9.054347
4.374175,26.760874
-2.4239829,27.92074
-6.3061028,44.54712
-4.6280293,-55.57653
49.37906,22.707369
-1.3635187,56.78362
-36.25263,-42.21326
-17.710978,-28.083914
-64.559395,6.758136
-30.598143,19.66403
16.087965,41.026386
0.19821854,31.277971
-34.76132,-27.070906
12.345544,34.82124
-59.54293,-2.0236056
-0.1595715,28.984509
-6.9001145,-17.6373
-32.81986,-8.7840395
22.891386,-41.527927
33.692112,-29.712124
15.733456,-2.1957326
17.598455,-59.280514
-26.90806,-33.05304
18.904448,-28.901112
3.6343951,26.938442
3.6477666,29.196281
3.7461474,26.946249
40.37403,-30.524305
0.3249002,30.920876
0.3571489,30.207638
31.447643,-2.3680131
1.5715044,-57.459824
-59.260883,6.7828445
-55.496136,-7.084328
-4.9939437,-57.336323
16.952543,34.034885
-2.49487,-54.18236
8.927844,19.787983
3.8446324,26.12622
29.911165,-8.08977
55.103836,24.768126
-23.46926,37.99359
16.660461,-44.447018
-32.397465,-24.502697
20.72182,-6.2099643
-43.13728,-24.278984
22.34012,0.9676989
-40.91929,-31.554909
1.368953,-9.406117
5.0011425,-28.711432
-8.332494,45.676456
46.888264,-16.318295
59.72691,0.83005965
17.083632,33.45669
-11.652147,30.481703
34.96375,30.938066
6.238992,24.295744
-48.773994,-29.992064
-29.344082,-39.573826
-48.18532,26.486979
32.402973,15.262125
39.618816,-4.9481
6.736743,24.158175
26.034039,54.69986
21.548668,39.581047
9.737423,7.985085
3.2159233,16.548595
4.8283978,2.445437
52.14252,8.206125
-67.34466,5.4606123
15.061709,48.76913
55.79159,34.743202
17.997658,1.0681813
13.525108,-3.550258
-48.07072,-21.495564
43.34596,46.9773
20.569283,-17.76668
-24.637356,-9.000276
31.829082,14.529475
-54.646423,-3.7366815
50.55969,-36.57993
-16.36854,43.5153
-36.838474,-42.402782
7.565494,30.724224
-2.7885003,-36.525787
-15.003821,-15.017602
51.181717,25.186392
33.361668,-21.895592
10.483768,-39.938328
2.0899227,40.15531
51.991455,2.007832
-18.589878,19.509134
-38.75287,-25.07203
60.68374,35.730568
-43.241512,-24.038597
55.289043,0.2031908
41.957123,56.784264
-41.21312,-30.009233
25.136967,18.422047
-8.11523,36.50218
16.486702,46.728004
-17.982855,-0.2924939
30.445656,-47.234016
-1.1221164,-56.225075
11.414314,34.09713
2.342928,-55.645035
-7.180298,-62.326942
24.839594,-1.8961736
55.540806,31.56113
57.72081,28.713104
6.826541,25.170166
19.313145,29.03798
31.525446,-40.23213
5.2424407,-59.645916
-57.581097,-0.99148136
-4.463767,43.852367
-4.761006,-35.581734
24.319004,-10.859451
17.88773,28.715418
38.873196,-13.132677
9.557545,-61.386253
-5.8149815,-67.204704
-77.72071,4.986152
60.624435,36.053467
-25.033,31.451199
49.832787,7.9294486
-13.194508,0.7619907
17.771235,28.660883
-56.073143,-13.728961
26.606058,0.8349877
39.47544,-13.925275
40.515717,-17.269804
-7.662652,-52.094097
52.484623,44.25316
-31.511,-7.6717114
-10.774122,26.36741
37.686085,58.74363
-43.350243,-7.184016
-39.014263,8.254424
51.021915,-21.662357
29.548138,14.820485
-6.6391916,62.375015
32.28528,49.76249
40.18621,60.442417
34.342594,-0.91409177
9.830209,-39.99673
8.553274,44.93799
22.801762,-28.089025
-4.803071,-34.315742
-68.51307,-12.372658
24.229643,-23.571363
28.072811,19.5328
11.980777,-29.360336
-7.3190565,41.54597
32.125755,39.924843
-31.922615,17.891806
63.1607,1.2209896
33.246407,41.393444
-38.77275,-27.697226
-9.172633,-54.053078
-33.280003,-20.94422
34.507595,29.036177
6.162917,-5.460908
-21.384241,43.532867
-22.510126,32.21752
44.014584,-3.747754
37.89342,46.661728
-10.988378,34.652115
-5.929479,-53.830914
17.516918,-37.150562
21.474592,39.530567
-25.005896,34.257683
3.0995479,-10.182205
-48.753548,-4.485468
-1.481265,26.483585
16.087803,23.966879
-20.6892,-35.583797
27.647741,7.053229
-23.076525,2.8949344
-10.309431,10.002929
-19.966084,-21.614824
-6.399948,-39.6157
23.037426,-30.43105
-3.8548148,63.269703
-34.304554,-25.22325
41.429512,27.822445
54.990055,-0.44348532
-3.7167745,-18.419052
27.328932,3.7477555
-33.998196,4.75589
21.77071,-13.340764
-60.293083,11.138078
36.72652,3.3951504
-31.935678,7.393841
43.8266,-9.423818
1.3311296,2.2829256
12.128734,17.975788
-63.791103,2.6328619
51.912888,-33.5176
5.9645424,15.014384
-18.124851,-41.79932
33.0973,48.929695
-20.510832,17.259487
53.978813,5.4414406
-16.787405,26.672298
14.434879,3.0429237
35.36211,2.70041
-17.283014,-17.324257
1.368953,-9.406117
44.47757,9.970503
-1.0070047,27.043322
-4.823551,34.052822
43.879017,26.30439
-8.69643,24.344154
-12.524001,26.963642
-24.53348,-18.704687
-51.66639,3.2343407
15.411665,17.089025
-42.706825,-11.401794
34.96481,10.192051
39.556038,-2.7896109
-44.80684,-17.609259
-3.5863185,6.6890726
-37.595737,8.845434
-16.88816,-5.352306
-25.110607,15.309942
-8.228902,-37.482044
-27.57504,24.356682
23.343819,-9.011891
34.799706,7.1222615
46.531445,35.0092
-69.91987,-2.3882546
8.104666,-38.12677
52.886856,24.45912
13.903644,-55.356346
-13.54902,47.542065
0.78263193,33.71929
17.921808,23.780546
36.503662,-6.961491
-23.155529,31.689516
-33.920856,4.222733
-7.265994,-26.274393
-40.160698,-30.736258
23.069164,-25.972248
30.360472,10.134454
36.058784,-1.3848948
-21.180845,0.16551015
-11.612838,-67.60274
21.268108,14.682952
27.535885,-29.884602
56.54871,22.1589
-34.2657,-42.938164
1.7363174,30.914757
24.887266,-23.275877
-45.46484,-30.307589
35.17787,-17.034044
-5.7269697,36.62499
44.660004,25.915659
-6.584477,44.954735
16.018772,-36.037132
58.298347,28.39892
-17.483448,-1.2621684
17.85052,-28.246893
57.84611,6.727504
23.539967,12.289009
-60.404083,3.5450253
-0.97645724,-44.559772
5.819844,39.933674
18.53296,-4.71425
-7.1321316,15.507661
12.743527,35.84271
33.352257,17.0959
40.655163,-11.667738
39.358772,-31.024052
-13.662075,-8.750328
16.467339,-17.89555
7.481649,24.11084
-3.9901032,-1.9494547
-35.64593,-5.081029
32.729145,29.621424
55.94838,-19.177364
-28.570395,36.379482
6.0224576,-48.52048
0.28439543,2.8675628
-1.9001964,62.76785
-1.1090155,28.375181
-0.11032054,-35.45044
-26.917873,37.06885
-9.589181,40.662376
42.910507,3.2024968
-11.560725,34.5362
-57.612583,5.283976
-0.23923868,28.433598
8.939262,-8.075068
-34.412266,-19.822998
-50.02581,27.558228
-55.955853,2.9887218
-34.61935,-19.770643
-24.12838,-8.677841
-13.200459,36.788265
-14.17302,-19.371532
-34.35763,-26.610855
32.444496,-0.41450754
-1.7093412,27.427254
-0.33150938,28.380692
-1.2120918,27.328165
44.360092,44.11266
-0.33150938,28.380692
25.579424,4.6492176
-31.962412,7.3796077
-1.1188251,28.416819
-0.50918734,28.668238
10.665567,14.261001
32.496655,37.721874
-53.82329,6.390726
-47.754486,-22.05403
31.67035,-20.564137
41.563484,0.8743822
28.75085,-38.344772
-7.648504,32.235386
-35.98829,17.473791
12.0759945,15.982403
-2.0936396,27.1228
-1.4062964,28.003656
-68.924904,2.884644
28.671707,-38.306545
-8.531334,11.370344
5.523075,8.393548
32.42003,1.3859966
13.519924,-5.013567
23.778618,-19.806911
-2.6488879,-55.012684
13.908792,32.305416
-14.904342,-32.8979
-20.29905,39.86831
-15.925055,-22.497147
48.159985,48.46539
9.260888,-13.700929
33.55476,17.452366
-23.266678,-30.12491
7.6174407,16.882833
-24.480719,-26.481169
-4.072724,-32.54645
-53.84545,-3.387702
30.512558,-13.926482
44.342632,4.0063314
-4.087682,-55.88978
6.4728785,-25.383251
18.321661,-5.3588266
-65.50245,1.2596782
-44.28918,-36.667877
-3.5452342,62.0695
-22.413536,33.007114
-10.443979,24.368603
-66.08981,4.486915
-38.88744,2.8445609
3.5744882,-64.08562
-12.33115,30.18708
-24.507156,-7.6197424
-4.213018,-5.7479067
42.771038,-4.9941173
5.6567783,23.387627
45.41932,47.785904
53.999077,27.714144
30.138138,48.928967
11.552964,34.724926
18.429676,0.43395892
51.07066,30.557632
8.861512,-24.632198
-18.895702,-4.9159684
-52.901775,-18.680725
-23.75405,-36.46516
-38.87474,1.0929948
-60.98938,1.9170433
38.84862,50.93652
2.8117826,29.52153
8.3083105,24.796469
13.527125,35.248528
34.380676,20.539127
49.45413,32.459526
54.02442,23.147718
19.31015,20.490276
5.080548,-62.91614
28.270067,6.0022454
-35.12729,2.3870547
-33.54831,-26.97652
-66.97618,1.1071808
2.9637616,32.325294
43.801712,-18.864489
53.78154,32.197834
44.927174,-5.5747437
-1.6450133,46.713795
-29.636599,-35.68808
-20.46164,23.922445
16.010702,35.754883
36.935783,48.185055
51.122334,0.0032459276
2.6376376,-26.081089
41.302624,-25.276316
13.057601,45.522964
-33.55211,1.049342
-10.29088,-4.9682903
-3.5397704,-54.25902
0.5074964,18.174591
36.787563,53.817875
40.303432,-20.696878
9.070075,-55.07329
13.53394,26.098738
28.486256,45.851143
36.48655,3.5273209
10.2864,8.460634
-38.31649,-30.643343
-44.299606,-34.3804
6.629449,14.857379
28.750978,-38.344097
3.5567577,-47.935863
-9.6897,-47.20842
20.769613,-16.943516
-17.731407,-15.498783
35.934483,44.776096
-5.306863,-39.530853
34.408787,-30.656353
-60.15819,-6.763135
51.729843,25.539877
49.09963,16.84886
-19.432964,4.4433155
-72.86708,-0.016714051
0.07655801,39.06817
19.253365,5.3322415
-10.291637,26.932543
33.073296,39.46725
23.69686,24.928917
17.3924,-62.435234
17.777985,31.797062
-79.15551,-1.1715559
-22.87024,-11.832819
11.951478,-29.322256
-16.67423,-21.452217
-21.421926,22.087868
-23.131617,-30.384727
-61.06664,-27.45576
15.7157,-3.8850334
4.0856795,-17.059011
55.04494,25.742807
34.546677,17.890402
35.04831,38.45394
28.60663,-0.37144092
-39.8081,12.179535
-28.485214,21.610132
35.630497,-4.965106
-35.632507,17.174358
-10.944015,-0.020360611
7.857978,-41.761295
12.634658,-58.68094
-27.996923,18.725931
-40.164303,-23.278614
-71.58708,-32.785057
-32.246017,-45.79319
-4.374062,63.34798
-7.5045676,-43.419952
9.864346,-29.466244
-34.283768,-19.898617
-20.266445,30.729134
25.83189,16.807888
25.630892,16.830786
25.597563,17.95986
56.568882,22.059095
25.697657,16.971922
-5.646379,-42.541386
35.622715,34.317635
3.456052,-65.07975
-52.845963,1.3419974
51.68895,38.284016
50.20131,-32.692562
2.9689837,-10.97479
-19.930346,23.973072
15.161707,27.584026
37.022465,-25.134642
43.57996,-12.880236
-29.819279,24.706543
-10.783242,31.445646
-6.1888866,69.63408
23.873785,-29.428993
-23.021967,40.298096
36.393215,37.706066
-39.790035,-30.963488
26.59214,-25.385725
4.7961364,-20.630457
34.039513,18.937092
-2.5045009,28.013985
14.95573,-10.41125
-57.61655,2.2854755
19.997873,-3.6286488
10.14832,21.160858
30.510681,-0.14052829
12.568692,-22.601404
-65.26097,-0.29631656
53.497692,3.7733853
-26.404436,-39.175312
37.970615,-30.119099
33.898293,57.112972
17.043503,25.333996
5.7683635,-50.02824
-35.131897,15.145189
34.263973,45.80116
-25.802605,-18.940117
-61.345467,-1.7133676
6.5414863,-7.0907335
7.096391,-42.82297
-42.04969,-6.4915695
-19.950817,1.0573919
-41.136826,9.789276
-59.547768,7.4409795
24.786049,44.330822
33.167625,54.82735
1.2281692,-6.7053876
57.394028,-9.608221
-34.564266,-20.815615
-23.034382,32.90002
-42.77419,-31.830477
-40.05616,-32.086624
-41.929764,22.943356
-42.54692,-25.803953
6.9672337,15.413788
-58.854195,-4.1163607
-35.64804,17.21267
-26.105663,2.6890311
0.37269884,21.631836
15.744873,42.675632
-47.677715,-7.505883
-45.7816,-23.660551
11.709251,3.924284
56.53197,3.091693
31.640194,3.341711
29.536541,14.822018
29.449512,14.806103
-17.27255,20.35199
30.564325,-27.153831
-27.400034,-26.15082
14.771538,1.0284
-21.003313,21.294413
-8.637365,-45.501053
-57.49412,8.800147
18.052769,42.650616
1.9261622,26.288836
-10.285195,-41.369602
52.375244,6.0686464
5.3672776,-60.185165
-19.672083,-11.643373
38.815403,-20.991192
13.046039,34.205097
-68.20197,-0.17206098
-70.07839,-34.5293
-35.652855,-31.922153
-18.343428,4.7876444
-44.144,-31.175627
15.818038,-14.201281
-3.4024487,-62.41745
44.294025,-25.630358
24.044214,-1.7413051
-59.389145,-5.102972
-71.37574,-4.301935
7.9855165,-31.95243
-7.136271,-11.041079
27.020657,25.26509
26.995173,25.177761
-22.30463,-11.08022
-22.774246,37.82254
5.7894306,-27.725004
-3.8038394,-55.745804
33.73502,-11.211165
38.11403,55.27016
-10.756012,-14.7685375
27.056515,14.166723
28.330519,-8.998507
33.46223,-13.40323
33.972782,-34.24766
-33.772675,5.224758
-29.916872,17.96732
-42.87404,-6.520215
-15.697489,-31.480616
-54.20654,-0.74350333
32.51943,45.99176
-27.801172,-19.371048
31.290909,34.23264
10.708362,-30.763405
-34.08887,1.1240306
27.232481,17.41102
15.37052,19.30963
12.692072,-0.03336442
-26.138224,-39.148014
-27.338112,-12.688744
-30.949795,1.9230467
-11.350914,16.851461
35.297974,-31.369009
-38.46674,-31.025105
-1.2518831,42.633083
53.43475,-1.2656496
-6.614621,-38.46946
-14.676206,15.108093
28.65915,-0.02503283
14.052411,-2.2874258
11.489943,-56.18407
-6.3426995,69.335236
38.274,16.654163
37.661224,-22.50697
-46.06887,-17.883253
-38.982044,-28.980434
6.3476176,21.812527
-38.7651,-21.028595
-46.685284,-20.609495
9.348493,-10.270826
52.894276,32.616447
40.32377,-23.218473
-5.1851487,67.45589
22.426443,-9.986345
-42.16602,-35.402348
3.757064,23.350456
37.260067,56.576836
52.52793,37.708534
-23.793463,-19.183956
-51.71169,-7.339491
58.487953,35.107227
-24.133816,-12.100994
-25.29055,35.326694
1.1831948,0.685398
2.8925123,-53.75754
40.51889,25.389278
37.36309,-1.4537966
-19.462318,-13.5402355
22.84547,11.631667
-49.096546,-19.385672
57.626236,0.8050993
10.053066,8.185061
-47.082542,-30.783564
28.57673,40.676598
-7.3824606,-65.791985
11.909912,13.394863
-12.087688,15.78893
-22.86979,-19.341
1.6593148,-16.566843
26.829552,-12.130751
3.3085532,22.441698
43.077187,1.3220849
13.9957905,-48.404137
-7.920139,-17.021446
41.89077,-18.705143
4.1968036,-49.26224
-37.779076,5.9237876
-50.40805,-5.771116
-36.50544,-42.469685
32.874966,-15.406231
-5.596093,-54.528652
33.188133,-8.188568
14.465285,29.612045
17.99137,5.181269
-40.030964,14.195334
-17.787159,-6.443687
-40.03337,-30.58515
-19.424944,37.409214
46.655495,2.6057262
-12.983081,6.647418
29.249632,19.077139
-9.584837,53.16608
-38.386486,-25.406727
-34.55673,1.1678504
37.435272,-10.357469
54.191357,32.526695
41.771496,49.52985
-58.7949,-6.3156533
-25.999428,-29.321724
-36.400696,3.4066544
49.095695,-9.306292
-24.678293,-39.07034
9.559511,-35.057663
11.785577,-28.875385
-14.417235,-35.974586
52.82194,-1.0420743
-13.525889,-26.268147
16.630747,-26.487408
35.63767,27.924606
33.062283,34.818367
-12.262357,32.277126
60.360497,0.22780213
52.652466,49.664986
-73.95893,2.8744857
-1.0965085,28.225348
-1.8180758,26.90501
52.359013,44.60515
-63.864292,2.7836483
11.491427,-26.169552
25.106258,-7.176113
-31.177147,-38.10586
0.33138976,30.527605
-20.01574,3.595657
-6.5626974,44.826633
39.61105,58.822113
5.695141,5.30882
16.656467,-59.216522
0.19058399,1.120452
-30.370789,-28.748524
-19.758116,-12.017929
-33.990536,-39.646084
-3.927361,-18.401243
-5.8383126,66.53949
-15.136761,-10.629327
23.847645,-40.25279
-78.90234,-0.8191664
20.394674,19.183674
-20.299644,-29.980003
25.003847,-40.549435
-19.817019,2.537613
-42.355705,-7.369769
-13.662584,-36.603577
-0.42393082,-16.422096
52.207424,24.399286
37.65905,-30.4703
-41.80283,-18.856066
7.67324,-33.94254
-70.379845,-34.111572
25.800991,-4.8599634
-29.877726,-41.16081
-58.435905,-28.39746
-0.6856296,64.20646
47.860233,-6.166959
-5.9879913,36.55157
2.8562756,-44.706078
-1.999973,-39.629772
-47.380623,-31.44927
40.890984,3.6597462
43.375496,58.603985
-14.918833,40.66434
5.3262806,-65.0993
-25.498074,31.01067
-7.1629934,-12.314379
27.94744,-7.1290646
30.749313,36.210793
19.407871,14.293607
0.06511429,2.4311903
44.09055,-3.949575
